,date,close,balance_gbp,type,balance_xrp,total_gbp,buy_and_hold,returns,market_returns
659,2024-11-06,0.42063,262.2678,hold,399.79974202,430.43556548587264,267.06666666666666,0.025039798950357017,0.06669540739989355
660,2024-11-07,0.4274,262.2678,hold,399.79974202,433.142209739348,271.3650793650794,0.006288151980239132,0.01609490526115609
661,2024-11-08,0.42885,262.2678,hold,399.79974202,433.721919365277,272.2857142857143,0.00133838174367229,0.0033926064576508264
662,2024-11-09,0.43326,262.2678,hold,399.79974202,435.4850362275852,275.0857142857143,0.004065085907782651,0.01028331584470088
663,2024-11-10,0.45617,262.2678,hold,399.79974202,444.6444483172634,289.63174603174605,0.02103266777894852,0.05287817938420347
664,2024-11-11,0.48204,262.2678,hold,399.79974202,454.9872676433208,306.0571428571429,0.02326087588678849,0.056711313764605364
665,2024-11-12,0.55286,262.2678,hold,399.79974202,483.3010853731772,351.02222222222224,0.06222991222702201,0.14691726827649165
666,2024-11-13,0.54253,262.2678,hold,399.79974202,479.1711540381106,344.463492063492,-0.008545255659580642,-0.018684657960424178
667,2024-11-14,0.60985,262.2678,hold,399.79974202,506.085672670897,387.2063492063492,0.056168904171234324,0.12408530403848661
668,2024-11-15,0.70686,262.2678,hold,399.79974202,544.8702456442572,448.80000000000007,0.07663637812284296,0.1590719029269494
669,2024-11-16,0.88405,287.2678,sell,366.85589202,611.586751340281,561.3015873015873,0.12244475859961468,0.2506719859661035
670,2024-11-17,0.83409,287.2678,hold,366.85589202,593.2586309749618,529.5809523809525,-0.02996814487095001,-0.056512640687743865
671,2024-11-18,0.87912,287.2678,hold,366.85589202,609.7781517926225,558.1714285714286,0.0278453948331312,0.053986979822321146
672,2024-11-19,0.86744,380.2678,sell,261.97605202,607.5163065642288,550.7555555555556,-0.0037092920134057517,-0.013286013286013199
673,2024-11-20,0.87278,380.2678,hold,261.97605202,608.9152586820156,554.1460317460318,0.0023027400296438127,0.006156045374896335
674,2024-11-21,0.98381,380.2678,hold,261.97605202,638.0024597377962,624.6412698412698,0.047768881861721235,0.1272141891427392
675,2024-11-22,1.1687,380.2678,hold,261.97605202,686.439211995774,742.031746031746,0.07591938168684198,0.18793262926784648
676,2024-11-23,1.16133,380.2678,hold,261.97605202,684.5084484923866,737.3523809523809,-0.0028127232093485555,-0.00630615213485064
677,2024-11-24,1.13498,380.2678,hold,261.97605202,677.6053795216596,720.6222222222223,-0.010084709671488779,-0.022689502553107088
678,2024-11-25,1.12797,380.2678,hold,261.97605202,675.7689273969994,716.1714285714286,-0.002710208891724908,-0.006176320287582193
679,2024-11-26,1.11518,380.2678,hold,261.97605202,672.4182536916636,708.0507936507936,-0.004958312774519413,-0.01133895405019647
680,2024-11-27,1.16139,380.2678,hold,261.97605202,684.5241670555079,737.3904761904762,0.018003546598238884,0.04143725676572396
681,2024-11-28,1.21478,380.2678,hold,261.97605202,698.5110684728556,771.2888888888889,0.02043302791998225,0.045970776397248114
682,2024-11-29,1.40947,380.2678,hold,261.97605202,749.5151860406295,894.9015873015874,0.07301833839123462,0.16026770279392166
683,2024-11-30,1.52577,380.2678,hold,261.97605202,779.9830008905554,968.7428571428571,0.040650030069269816,0.08251328513554723
684,2024-12-01,1.79966,380.2678,hold,261.97605202,851.7356217783132,1142.6412698412698,0.09199254446037064,0.17950936248582683
685,2024-12-02,2.15182,178.3178,withdrawal,261.97605202,742.0431082576764,1366.2349206349206,-0.12878704461322532,0.19568140648789223
686,2024-12-03,1.98416,178.3178,hold,261.97605202,698.1202033760032,1259.784126984127,-0.059191850706361904,-0.07791543902371023
687,2024-12-04,1.85652,178.3178,hold,261.97605202,664.6815800961704,1178.742857142857,-0.047898088492681845,-0.06432948955729378
688,2024-12-05,1.76269,178.3178,hold,261.97605202,640.1003671351339,1119.168253968254,-0.03698193796416016,-0.050540796759528384
689,2024-12-06,1.9055,178.3178,hold,261.97605202,677.5131671241099,1209.8412698412699,0.05844833390179538,0.08101821647595431
690,2024-12-07,2.0489,178.3178,hold,261.97605202,715.0805329837781,1300.888888888889,0.05544890886642562,0.0752558383626345
691,2024-12-08,2.0408,178.3178,hold,261.97605202,712.958526962416,1295.7460317460316,-0.002967506348561466,-0.00395334081702392
692,2024-12-09,1.73983,178.3178,hold,261.97605202,634.1115945859566,1104.6539682539683,-0.11059119064385059,-0.1474764798118383
693,2024-12-10,1.85795,127.3178,buy,282.35931202,651.9272837675591,1179.6507936507935,0.02809551084337958,0.06789169056746913
694,2024-12-11,1.87653,127.3178,hold,282.35931202,657.1735197848907,1191.447619047619,0.00804727175554465,0.010000269113808136
695,2024-12-12,1.8451,127.3178,hold,282.35931202,648.298966608102,1171.4920634920634,-0.013504124724461719,-0.01674899948308839
696,2024-12-13,1.91654,127.3178,hold,282.35931202,668.4707158588108,1216.8507936507935,0.03111488725062661,0.03871876863042645
697,2024-12-14,1.90016,127.3178,hold,282.35931202,663.8456703279232,1206.4507936507937,-0.006918845390176176,-0.008546651778726155
698,2024-12-15,1.93307,127.3178,hold,282.35931202,673.1381152865015,1227.346031746032,0.013997899472610875,0.017319594139441064
699,2024-12-16,1.95831,127.3178,hold,282.35931202,680.2648643218862,1243.3714285714284,0.01058735031272362,0.013056950860548033
700,2024-12-17,2.01974,127.3178,hold,282.35931202,697.6101968592749,1282.3746031746032,0.02549791036860194,0.031368884395218455
701,2024-12-18,1.8386,127.3178,hold,282.35931202,646.4636310799721,1167.3650793650795,-0.07331682651654292,-0.08968481091625646
702,2024-12-19,1.79105,127.3178,hold,282.35931202,633.037445793421,1137.1746031746031,-0.020768662985915287,-0.02586206896551735
703,2024-12-20,1.81487,127.3178,hold,282.35931202,639.7632446057374,1152.2984126984127,0.010624646072692645,0.013299461209904884
704,2024-12-21,1.78269,127.3178,hold,282.35931202,630.6769219449338,1131.8666666666668,-0.01420263314189485,-0.017731297558502668
705,2024-12-22,1.75338,127.3178,hold,282.35931202,622.4009705096275,1113.2571428571428,-0.01312233117676831,-0.01644144523164448
706,2024-12-23,1.80342,127.3178,hold,282.35931202,636.5302304831084,1145.0285714285715,0.022701217772703286,0.02853916435684245
707,2024-12-24,1.85264,127.3178,hold,282.35931202,650.4279558207329,1176.279365079365,0.02183356684736948,0.0272925885262445
708,2024-12-25,1.83033,127.3178,hold,282.35931202,644.1285195695666,1162.1142857142859,-0.009685063802673533,-0.012042274807841702
709,2024-12-26,1.72015,127.3178,hold,282.35931202,613.0181705712031,1092.1587301587304,-0.048298356699300826,-0.06019679511344944
710,2024-12-27,1.7044,127.3178,hold,282.35931202,608.571011406888,1082.1587301587301,-0.007254530742818344,-0.00915617824026993
711,2024-12-28,1.7345,127.3178,hold,282.35931202,617.07002669869,1101.2698412698412,0.013965527658233334,0.01766017366815298
712,2024-12-29,1.65753,127.3178,hold,282.35931202,595.3368304525106,1052.3999999999999,-0.03521998364181034,-0.04437590083597587
713,2024-12-30,1.64086,127.3178,hold,282.35931202,590.6299007211372,1041.8158730158732,-0.007906330484871438,-0.0100571332042253
714,2024-12-31,1.6617,127.3178,hold,282.35931202,596.514268783634,1055.047619047619,0.009962868549851844,0.012700656972562951
715,2025-01-01,1.8569,127.3178,hold,282.35931202,651.6308064899381,1178.984126984127,0.09239768533734072,0.11747006078112787
716,2025-01-02,1.93799,127.3178,hold,282.35931202,674.5273231016399,1230.4698412698413,0.03513725315571836,0.043669556788195285
717,2025-01-03,1.9749,127.3178,hold,282.35931202,684.949205308298,1253.904761904762,0.01545064499201576,0.01904550591076326
718,2025-01-04,1.95002,127.3178,hold,282.35931202,677.9241056252405,1238.1079365079365,-0.010256380514954366,-0.012598106233226991
719,2025-01-05,1.93128,127.3178,hold,282.35931202,672.6326921179857,1226.209523809524,-0.007805318417427598,-0.009610157844534784
720,2025-01-06,1.93512,127.3178,hold,282.35931202,673.7169518761424,1228.647619047619,0.0016119641088847558,0.0019883186280600373
721,2025-01-07,1.81984,127.3178,hold,282.35931202,641.1665703864768,1155.453968253968,-0.04831462441166201,-0.05957253296953169
722,2025-01-08,1.92258,127.3178,hold,282.35931202,670.1761661034117,1220.685714285714,0.045245022209203345,0.056455512572533895
723,2025-01-09,1.85157,127.3178,hold,282.35931202,650.1258313568715,1175.6,-0.029918006280525322,-0.03693474393783347
724,2025-01-10,1.91812,127.3178,hold,282.35931202,668.9168435718025,1217.8539682539683,0.028903654198314976,0.03594247044400167
725,2025-01-11,2.11103,127.3178,hold,282.35931202,723.3867784535806,1340.336507936508,0.08143005428137529,0.10057243550976991
726,2025-01-12,2.05074,127.3178,hold,282.35931202,706.3633355318948,1302.0571428571427,-0.023532974929508232,-0.028559518339388967
727,2025-01-13,2.06498,127.3178,hold,282.35931202,710.3841321350596,1311.0984126984126,0.005692249867608412,0.00694383490837458
728,2025-01-14,2.18638,127.3178,hold,282.35931202,744.6625526142877,1388.177777777778,0.048253358892187403,0.05878991564082958
729,2025-01-15,2.56548,127.3178,hold,282.35931202,851.7049678010696,1628.8761904761905,0.1437462039832511,0.17339163365929067
730,2025-01-16,2.6508,127.3178,hold,282.35931202,875.795864302616,1683.047619047619,0.02828549487476173,0.033256934374853886
731,2025-01-17,2.69888,127.3178,hold,282.35931202,889.3717000245376,1713.574603174603,0.015501141619036929,0.018137920627735005
732,2025-01-18,2.68265,127.3178,hold,282.35931202,884.7890083904531,1703.2698412698414,-0.005152729318864235,-0.006013605643822473
733,2025-01-19,2.43176,127.3178,hold,282.35931202,813.9478805977553,1543.9746031746033,-0.0800655604001761,-0.09352319534788367
734,2025-01-20,2.51754,127.3178,hold,282.35931202,838.1686623828308,1598.4380952380952,0.0297571654923261,0.03527486265091939
735,2025-01-21,2.56932,127.3178,hold,282.35931202,852.7892275592264,1631.3142857142855,0.017443464343835924,0.0205676970375841
736,2025-01-22,2.57984,127.3178,hold,282.35931202,855.7596475216768,1637.9936507936507,0.003483181853682682,0.004094468575343013
737,2025-01-23,2.52507,127.3178,hold,282.35931202,840.2948280023414,1603.2190476190476,-0.018071452146782407,-0.021229998759612956
738,2025-01-24,2.4853,127.3178,hold,282.35931202,829.0653981633061,1577.968253968254,-0.013363678395749923,-0.015750058414222168
739,2025-01-25,2.49052,127.3178,hold,282.35931202,830.5393137720505,1581.28253968254,0.0017778037920888057,0.002100350058343192
740,2025-01-26,2.42411,127.3178,hold,282.35931202,811.7878318608023,1539.1174603174604,-0.022577476586971956,-0.026665114112715438
741,2025-01-27,2.45253,127.3178,hold,282.35931202,819.8124835084107,1557.1619047619047,0.009885158821873574,0.011723890417513871
742,2025-01-28,2.4576,127.3178,hold,282.35931202,821.244045220352,1560.3809523809523,0.0017462062858750738,0.0020672529999632427
743,2025-01-29,2.46214,127.3178,hold,282.35931202,822.525956496923,1563.2634920634923,0.0015609382911592196,0.001847330729166874
744,2025-01-30,2.51684,127.3178,hold,282.35931202,837.9710108644169,1597.9936507936509,0.0187775890177051,0.022216445856043876
745,2025-01-31,2.44632,127.3178,hold,282.35931202,818.0590321807665,1553.2190476190476,-0.023762133087527726,-0.028019262249487475
746,2025-02-01,2.32455,127.3178,hold,282.35931202,783.6761387560911,1475.9047619047617,-0.042029843901384645,-0.04977680761306791
747,2025-02-02,2.09706,72.3178,buy,308.16273202,718.5535388098613,1331.4666666666667,-0.08309886791959398,-0.09786410272956036
748,2025-02-03,2.17666,72.3178,hold,308.16273202,743.0832922786533,1382.0063492063491,0.034137683754811965,0.03795790296891832
749,2025-02-04,2.0281,72.3178,hold,308.16273202,697.302636809762,1287.6825396825395,-0.06160904967800529,-0.06825135758455625
750,2025-02-05,1.90384,72.3178,hold,308.16273202,659.0103357289569,1208.7873015873015,-0.05491489499594715,-0.06126916818697303
751,2025-02-06,1.8711,72.3178,hold,308.16273202,648.921087882622,1188.0,-0.01530969591724951,-0.01719682326245897
752,2025-02-07,1.93335,72.3178,hold,308.16273202,668.104217950867,1227.5238095238094,0.02956157601664322,0.03326919993586652
753,2025-02-08,1.95292,72.3178,hold,308.16273202,674.1349626164985,1239.9492063492064,0.009026652584425143,0.010122326531667891
754,2025-02-09,1.93273,72.3178,hold,308.16273202,667.9131570570147,1227.1301587301587,-0.00922931742827171,-0.010338365114802572
755,2025-02-10,1.96134,72.3178,hold,308.16273202,676.729692820107,1245.2952380952381,0.013200122905109524,0.014802895386318848
756,2025-02-11,1.94111,72.3178,hold,308.16273202,670.4955607513423,1232.4507936507937,-0.009212145018767326,-0.010314376905584899
757,2025-02-12,1.98672,72.3178,hold,308.16273202,684.5508629587745,1261.4095238095238,0.020962558188576397,0.023496865195686834
758,2025-02-13,2.03865,72.3178,hold,308.16273202,700.5537536325731,1294.3809523809525,0.023377212037438255,0.026138560038656777
759,2025-02-14,2.17622,72.3178,hold,308.16273202,742.9477006765644,1381.726984126984,0.06051490956142391,0.06748093100826513
760,2025-02-15,2.19615,72.3178,hold,308.16273202,749.089383925723,1394.3809523809523,0.008266642784634293,0.009158081443971788
761,2025-02-16,2.17057,72.3178,hold,308.16273202,741.2065812406515,1378.1396825396826,-0.01052318034966726,-0.011647656125492234
762,2025-02-17,2.10587,72.3178,hold,308.16273202,721.2684524789574,1337.0603174603175,-0.026899557109060113,-0.02980783849403612
763,2025-02-18,2.02362,72.3178,hold,308.16273202,695.9220677703125,1284.8380952380953,-0.03514140209727856,-0.03905749167802375
764,2025-02-19,2.1751,72.3178,hold,308.16273202,742.6025584167021,1381.015873015873,0.06707718120787676,0.0748559512161373
765,2025-02-20,2.121,72.3178,hold,308.16273202,725.9309546144201,1346.6666666666665,-0.02245023749692887,-0.02487241965886633
766,2025-02-21,2.0365,72.3178,hold,308.16273202,699.8912037587302,1293.0158730158732,-0.0358708368752797,-0.03983969825553957
767,2025-02-22,2.03863,72.3178,hold,308.16273202,700.5475903779327,1294.368253968254,0.0009378409325297987,0.0010459121040999886
768,2025-02-23,2.03693,72.3178,hold,308.16273202,700.0237137334987,1293.2888888888888,-0.0007478102153650745,-0.0008338933499459911
769,2025-02-24,1.80482,72.3178,hold,308.16273202,628.4960620043365,1145.9174603174604,-0.10217889812286118,-0.11395089669257152
770,2025-02-25,1.8319,72.3178,hold,308.16273202,636.8411087874381,1163.111111111111,0.013277802817870388,0.015004266353431328
771,2025-02-26,1.73245,72.3178,hold,308.16273202,606.1943250880491,1099.968253968254,-0.04812312408308761,-0.05428789781101584
772,2025-02-27,1.74503,72.3178,hold,308.16273202,610.0710122568607,1107.9555555555557,0.006395122831690081,0.007261392825189894
773,2025-02-28,1.70601,72.3178,hold,308.16273202,598.0465024534403,1083.1809523809525,-0.019710016640419714,-0.022360647094892383
774,2025-03-01,1.7436,72.3178,hold,308.16273202,609.6303395500721,1107.047619047619,0.019369458811496987,0.022033868500184628
775,2025-03-02,2.33465,72.3178,hold,308.16273202,791.769922310493,1482.3174603174602,0.2987705350997558,0.33898256480844235
776,2025-03-03,1.87767,72.3178,hold,308.16273202,650.9457170319935,1192.1714285714286,-0.1778600087100496,-0.19573811920416329
777,2025-03-04,1.91829,72.3178,hold,308.16273202,663.4632872066459,1217.9619047619049,0.019229821853236295,0.02163319433127242
778,2025-03-05,1.93988,72.3178,hold,308.16273202,670.1165205909576,1231.6698412698413,0.010028035480792896,0.011254815486709369
779,2025-03-06,2.01879,72.3178,hold,308.16273202,694.4336417746559,1281.7714285714287,0.036287899845020455,0.04067777388292071
780,2025-03-07,1.84664,72.3178,hold,308.16273202,641.3834274574128,1172.4698412698413,-0.07639349698218956,-0.08527385215896666
781,2025-03-08,1.79957,72.3178,hold,308.16273202,626.8782076612314,1142.584126984127,-0.022615520101109232,-0.02548953775505791
782,2025-03-09,1.65065,72.3178,hold,308.16273202,580.9866136088131,1048.031746031746,-0.0732065551036325,-0.08275310212995324
783,2025-03-10,1.56852,72.3178,hold,308.16273202,555.6772084280104,995.8857142857144,-0.04356280263256429,-0.049756156665555884
784,2025-03-11,1.67559,72.3178,hold,308.16273202,588.6721921453918,1063.8666666666666,0.059377968390539104,0.06826180093336376
785,2025-03-12,1.73126,72.3178,hold,308.16273202,605.8276114369453,1099.2126984126985,0.029142567833943867,0.033224118071843556
786,2025-03-13,1.73821,72.3178,hold,308.16273202,607.9693424244842,1103.6253968253968,0.0035352152115666335,0.004014417245243207
787,2025-03-14,1.82033,72.3178,hold,308.16273202,633.2756659779667,1155.7650793650794,0.04162434153762562,0.04724400388905825
788,2025-03-15,1.85187,72.3178,hold,308.16273202,642.9951185458774,1175.790476190476,0.01534790153810972,0.017326528706333333
789,2025-03-16,1.77583,72.3178,hold,308.16273202,619.5624244030766,1127.5111111111112,-0.036443035828628734,-0.04106119760026339
790,2025-03-17,1.80221,72.3178,hold,308.16273202,627.6917572737643,1144.2603174603175,0.013121087642653517,0.014855025537354294
791,2025-03-18,1.76012,72.3178,hold,308.16273202,614.7211878830425,1117.5365079365079,-0.02066391543367807,-0.023354659002003175
792,2025-03-19,1.95355,72.3178,hold,308.16273202,674.329105137671,1240.3492063492063,0.09696740315703845,0.10989591618753258
793,2025-03-20,1.8773,72.3178,hold,308.16273202,650.831696821146,1191.936507936508,-0.03484560897268074,-0.03903150674413236
794,2025-03-21,1.84175,72.3178,hold,308.16273202,639.8765116978351,1169.3650793650795,-0.016832593090993053,-0.018936770894369515
795,2025-03-22,1.81115,72.3178,hold,308.16273202,630.4467320980231,1149.936507936508,-0.014736874111523912,-0.01661463282204434
796,2025-03-23,1.88469,72.3178,hold,308.16273202,653.1090194107738,1196.6285714285714,0.035946395086123184,0.04060403610965402
797,2025-03-24,1.89201,72.3178,hold,308.16273202,655.3647706091602,1201.2761904761903,0.0034538662479681737,0.0038839278608151506
798,2025-03-25,1.89472,72.3178,hold,308.16273202,656.1998916129345,1202.9968253968254,0.001274284247836599,0.0014323391525417062
799,2025-03-26,1.82508,72.3178,hold,308.16273202,634.7394389550617,1158.7809523809524,-0.03270413929073224,-0.03675477115352144
800,2025-03-27,1.8061,72.3178,hold,308.16273202,628.8905103013221,1146.7301587301588,-0.00921469235213801,-0.010399544129572336
801,2025-03-28,1.70484,72.3178,hold,308.16273202,597.6859520569768,1082.438095238095,-0.04961842758510415,-0.05606555561707571
802,2025-03-29,1.65504,72.3178,hold,308.16273202,582.3394480023809,1050.8190476190478,-0.025676534644623827,-0.029210952347433983
803,2025-03-30,1.65105,72.3178,hold,308.16273202,581.109878701621,1048.2857142857142,-0.002111430549617932,-0.0024108178654294043
804,2025-03-31,1.61539,72.3178,hold,308.16273202,570.1207956777879,1025.6444444444446,-0.018910508023690986,-0.021598376790527007
